moneyAccountName,currencyId,currencyName,accountType,product,customerName,transactionId,transactionTypeId,transactionTypeShort,transactionTypeName,bookingTypeShort,bookingTypeName,valueDate,transactionDate,direction,amount,transactionCurrencyId,transactionCurrencyName,creditorShortText,creditorText,debtorShortText,debtorText,pointOfSale,acquirerCountryId,acquirerCountryName,cardId,creditorAccountText,creditorIBAN,creditorAddress,creditorReferenceNumber,creditorInfo
"CH32 0078 1608 4072 3200 1/CHF/Meier, Max/St. Gallen/Privatkonto/Sparen",3942,CHF,Current Account,Privatkonto,"Meier, Max",1499820778,8,xfermon,Geldübertrag,apf_acnx,Übertrag,24/05/2024,24/05/2024,1,23.35,3942.0,CHF,,"RICARDO GEBUEHREN
",,"RICARDO GEBUEHREN
",,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1499040297,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,23/05/2024,23/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
23.05.2024 08:43
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
23.05.2024 08:43
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1499151197,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,23/05/2024,23/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
23.05.2024 15:08
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
23.05.2024 15:08
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498569487,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,22/05/2024,22/05/2024,1,7900.0,3942.0,CHF,"SALAERZAHLUNG  / Arbeitgeber AG, Zentralsitz, CH-8000 Zürich",SALAERZAHLUNG ,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498263823,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,21/05/2024,21/05/2024,2,300.0,3942.0,CHF,,,Vergütung / REVOLUT LTD,,,,,,,CH3704835284XXXXYYYYZ,"REVOLUT LTD
LONDON, UK
",,"69382175
MAX MEIER
CH
"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498333672,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,21/05/2024,21/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 08:29
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 08:29
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498450895,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,21/05/2024,21/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 15:12
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 15:12
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498414728,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,21/05/2024,21/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 12:39
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
21.05.2024 12:39
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1498401732,44,cardtrx,Kartentransaktion,widrw_oo#maestro,Bancomat-Bezug,21/05/2024,21/05/2024,2,200.0,3942.0,CHF,Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
21.05.2024 12:03
",Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
21.05.2024 12:03
",,,,2699XXXX,,,,,
"CH32 0078 1608 4072 3200 1/CHF/Meier, Max/St. Gallen/Privatkonto/Sparen",3942,CHF,Current Account,Privatkonto,"Meier, Max",1497940571,8,xfermon,Geldübertrag,apf_acnx,Übertrag,21/05/2024,19/05/2024,1,27.1,3942.0,CHF,,"POSTGEBUEHREN
",,"POSTGEBUEHREN
",,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1497393675,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,17/05/2024,17/05/2024,2,519.5,3942.0,CHF,,,Sammelbelastung vom 17.05.2024,Sammelbelastung vom 17.05.2024,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1497021421,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,16/05/2024,16/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
16.05.2024 08:37
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
16.05.2024 08:37
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1497126441,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,16/05/2024,16/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
16.05.2024 14:48
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
16.05.2024 14:48
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496848913,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,15/05/2024,15/05/2024,2,27.1,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
15.05.2024 18:08
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
15.05.2024 18:08
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496299474,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,14/05/2024,14/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 08:25
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 08:25
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496299492,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,14/05/2024,14/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 08:25
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 08:25
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496381232,30,inpay,Zahlungseingang,inpay#inpay,Vergütung,14/05/2024,14/05/2024,1,827.0,3942.0,CHF,"Revolut April Schutzhülle Handpan Swisscom und EWZ / Maria Steiner, Dorfstrasse 10, 9000 St. Gallen",Revolut April Schutzhülle Handpan Swisscom und EWZ,,,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496444960,44,cardtrx,Kartentransaktion,widrw_oo#maestro,Bancomat-Bezug,14/05/2024,14/05/2024,2,500.0,2549.0,EUR,Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
14.05.2024 16:49
Originalbetrag EUR 500.00
Währungskurs 1 EUR = 0.98414 CHF
",Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
14.05.2024 16:49
Originalbetrag EUR 500.00
Währungskurs 1 EUR = 0.98414 CHF
",,,,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496445289,44,cardtrx,Kartentransaktion,widrw_oo#maestro,Bancomat-Bezug,14/05/2024,14/05/2024,2,200.0,3942.0,CHF,Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
14.05.2024 16:50
",Bancomat-Bezug ,"Bank X Hauptsitz
Kartennummer **** 1010
14.05.2024 16:50
",,,,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1496420666,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,14/05/2024,14/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 15:03
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
14.05.2024 15:03
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495741486,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,12/05/2024,12/05/2024,2,31.23,2549.0,EUR,Kartenbezug ,"46450 CREVACUORE - S
Kartennummer **** 1010
12.05.2024 09:51
Originalbetrag EUR 31.23
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"46450 CREVACUORE - S
Kartennummer **** 1010
12.05.2024 09:51
Originalbetrag EUR 31.23
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
","46450 CREVACUORE - SP, CREVACUORE",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495747420,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,12/05/2024,12/05/2024,2,11.2,2549.0,EUR,Kartenbezug ,"INTRA 1
Kartennummer **** 1010
12.05.2024 11:05
Originalbetrag EUR 11.20
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"INTRA 1
Kartennummer **** 1010
12.05.2024 11:05
Originalbetrag EUR 11.20
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
","INTRA 1, INTRA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495735406,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,12/05/2024,12/05/2024,2,270.0,2549.0,EUR,Kartenbezug ,"REPUBBLICA 55 SRL HO
Kartennummer **** 1010
12.05.2024 08:00
Originalbetrag EUR 270.00
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"REPUBBLICA 55 SRL HO
Kartennummer **** 1010
12.05.2024 08:00
Originalbetrag EUR 270.00
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
","REPUBBLICA 55 SRL HOTE, BIELLA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495551334,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,11/05/2024,11/05/2024,2,119.3,2549.0,EUR,Kartenbezug ,"AUBERGE LA PAIX
Kartennummer **** 1010
11.05.2024 08:54
Originalbetrag EUR 119.30
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"AUBERGE LA PAIX
Kartennummer **** 1010
11.05.2024 08:54
Originalbetrag EUR 119.30
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","AUBERGE LA PAIX, BRIANCON",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495556901,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,11/05/2024,11/05/2024,2,27.6,2549.0,EUR,Kartenbezug ,"BRIANCONDIS VL M
Kartennummer **** 1010
11.05.2024 09:33
Originalbetrag EUR 27.60
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"BRIANCONDIS VL M
Kartennummer **** 1010
11.05.2024 09:33
Originalbetrag EUR 27.60
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","BRIANCONDIS VL M, BRIANCON",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495113445,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,10/05/2024,10/05/2024,2,754.7,3942.0,CHF,,,Vergütung / SWICA GESUNDHEITSORGANISATION / ,,,,,,,CH2030000003XXXXYYYYZ,"SWICA GESUNDHEITSORGANISATION
ROEMERSTRASSE 38
8401 WINTERTHUR
Schweiz",101695876162000243634700001,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495318432,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,10/05/2024,10/05/2024,2,33.7,2549.0,EUR,Kartenbezug ,"STATION AVIA
Kartennummer **** 1010
10.05.2024 11:40
Originalbetrag EUR 33.70
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"STATION AVIA
Kartennummer **** 1010
10.05.2024 11:40
Originalbetrag EUR 33.70
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","STATION AVIA, CASTELLANE",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495423864,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,10/05/2024,10/05/2024,2,130.0,2549.0,EUR,Kartenbezug ,"REGARDE
Kartennummer **** 1010
10.05.2024 17:28
Originalbetrag EUR 130.00
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"REGARDE
Kartennummer **** 1010
10.05.2024 17:28
Originalbetrag EUR 130.00
Währungskurs 1 EUR = 0.981737 CHF
Transaktionsgebühr CHF 1.50
","REGARDE, BRIANCON",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1495476181,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,10/05/2024,10/05/2024,2,130.0,2549.0,EUR,Kartenbezug ,"AUBERGE DE LA PAIX
Kartennummer **** 1010
10.05.2024 20:55
Originalbetrag EUR 130.00
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"AUBERGE DE LA PAIX
Kartennummer **** 1010
10.05.2024 20:55
Originalbetrag EUR 130.00
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","AUBERGE DE LA PAIX, BRIANCON",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1494995271,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,09/05/2024,09/05/2024,2,315.02,2549.0,EUR,Kartenbezug ,"NEW HOTEL DE FR
Kartennummer **** 1010
09.05.2024 16:34
Originalbetrag EUR 315.02
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"NEW HOTEL DE FR
Kartennummer **** 1010
09.05.2024 16:34
Originalbetrag EUR 315.02
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","NEW HOTEL DE FR, NICE",2005.0,Frankreich,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1494968381,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,09/05/2024,09/05/2024,2,30.71,2549.0,EUR,Kartenbezug ,"ENI 01351
Kartennummer **** 1010
09.05.2024 12:09
Originalbetrag EUR 30.71
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"ENI 01351
Kartennummer **** 1010
09.05.2024 12:09
Originalbetrag EUR 30.71
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","ENI 01351, SAVONA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1494955888,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,09/05/2024,09/05/2024,2,155.4,2549.0,EUR,Kartenbezug ,"CASA WALLACE S.S.
Kartennummer **** 1010
09.05.2024 09:44
Originalbetrag EUR 155.40
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"CASA WALLACE S.S.
Kartennummer **** 1010
09.05.2024 09:44
Originalbetrag EUR 155.40
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","CASA WALLACE S.S., CREMOLINO",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1494712573,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,08/05/2024,08/05/2024,2,30.51,2549.0,EUR,Kartenbezug ,"STAZIONE BESNATE
Kartennummer **** 1010
08.05.2024 10:54
Originalbetrag EUR 30.51
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"STAZIONE BESNATE
Kartennummer **** 1010
08.05.2024 10:54
Originalbetrag EUR 30.51
Währungskurs 1 EUR = 0.979128 CHF
Transaktionsgebühr CHF 1.50
","STAZIONE BESNATE, BESNATE",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493722613,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,06/05/2024,06/05/2024,2,74.0,3942.0,CHF,,,Vergütung / SWISSCOM (SCHWEIZ) AG / ,,,,,,,CH3230000001XXXXYYYYZ,"SWISSCOM (SCHWEIZ) AG
ALTE TIEFENAUSTRASSE 6
3050 BERN
Schweiz",050123698780010000001070014,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493758459,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,06/05/2024,06/05/2024,2,600.0,3942.0,CHF,,,Vergütung / REVOLUT LTD,,,,,,,CH3704835284XXXXYYYYZ,REVOLUT LTD,,"69382175
MAX MEIER
CH
"
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493945343,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,06/05/2024,06/05/2024,2,21.6,3942.0,CHF,Kartenbezug ,"dean david st gallen
Kartennummer **** 1010
06.05.2024 11:45
",Kartenbezug ,"dean david st gallen
Kartennummer **** 1010
06.05.2024 11:45
","DEAN DAVID ST GALLEN, ST. GALLEN",2089.0,Schweiz,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1494008143,44,cardtrx,Kartentransaktion,twint#p2m#debit,TWINT-Zahlung,06/05/2024,06/05/2024,2,1.5,3942.0,CHF,TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.05.2024 15:21
",TWINT-Zahlung ,"KANTINE, ZÜRICH
+41791234567
06.05.2024 15:21
","KANTINE, ZÜRICH",2089.0,Schweiz,2533XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493493368,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/05/2024,04/05/2024,2,193.8,2549.0,EUR,Kartenbezug ,"MARINA DI VENEZIA
Kartennummer **** 1010
04.05.2024 16:33
Originalbetrag EUR 193.80
Währungskurs 1 EUR = 0.977024 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"MARINA DI VENEZIA
Kartennummer **** 1010
04.05.2024 16:33
Originalbetrag EUR 193.80
Währungskurs 1 EUR = 0.977024 CHF
Transaktionsgebühr CHF 1.50
","MARINA DI VENEZIA, CAVALLINO-TRE",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493526074,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/05/2024,04/05/2024,2,102.6,2549.0,EUR,Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:29
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:29
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
","PV2137, VENEZIA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493526545,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/05/2024,04/05/2024,2,102.6,2549.0,EUR,Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:33
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:33
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
","PV2137, VENEZIA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493524896,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/05/2024,04/05/2024,2,102.6,2549.0,EUR,Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:21
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:21
Originalbetrag EUR 102.60
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
","PV2137, VENEZIA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1493525271,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,04/05/2024,04/05/2024,2,102.62,2549.0,EUR,Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:25
Originalbetrag EUR 102.62
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
",Kartenbezug ,"PV2137
Kartennummer **** 1010
04.05.2024 20:25
Originalbetrag EUR 102.62
Währungskurs 1 EUR = 0.978412 CHF
Transaktionsgebühr CHF 1.50
","PV2137, VENEZIA",2007.0,Italien,2699XXXX,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1491154451,6,pay,Zahlungsverkehr,apf_domp,Zahlungsauftrag Inland,30/04/2024,30/04/2024,2,150.0,3942.0,CHF,,,"Vergütung / EKZ, ELEKTRIZITAETSWERKE DES KANTONS ZUERICH / ",,,,,,,CH9630000001XXXXYYYYZ,"EKZ, ELEKTRIZITAETSWERKE DES KANTONS ZUERICH
DREIKOENIGSTRASSE 18
8002 ZUERICH
Schweiz",000001876814010041900533045,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1491350846,35,cord,Sammelauftrag,cord_deb,Sammelauftrag,30/04/2024,30/04/2024,2,2690.0,3942.0,CHF,,,Sammelbelastung vom 30.04.2024,Sammelbelastung vom 30.04.2024,,,,,,,,,
"CH59 0078 1608 XXXX YYYY Z/CHF/Meier, Max/St. Gallen/Privatkonto",3942,CHF,Current Account,Privatkonto,"Meier, Max",1453564919,44,cardtrx,Kartentransaktion,widrw_of#maestro,Kartenbezug,29/04/2024,29/04/2024,2,20.0,3942.0,CHF,Kartenbezug ,"Volg Laden
Kartennummer **** 1010
29.04.2024 14:09
",Kartenbezug ,"Volg Laden
Kartennummer **** 1010
29.04.2024 14:09
","VOLG LADEN, OBERSTAMMHEIM",2089.0,Schweiz,2699XXXX,,,,,
